^FINANCIAL,06/02/2021,1428.49,1450.21,1428.49,1447.33,1038287,1038287360.36
AUB,06/02/2021,44.65,44.65,44.65,44.65,400,17860
BDO,06/02/2021,105,107.3,104.8,106.5,2754390,293081923
BPI,06/02/2021,84,85.95,83.95,85.7,3486490,298480191.5
CHIB,06/02/2021,24.4,24.4,24.1,24.4,47100,1148790
EW,06/02/2021,9.55,9.77,9.55,9.66,242000,2325036
MBT,06/02/2021,48.45,48.9,48.3,48.55,4211100,204567890
PBB,06/02/2021,9.94,9.96,9.9,9.94,96300,954460
PNB,06/02/2021,22.35,23.05,22.35,22.95,1943200,44391150
PSB,06/02/2021,55.55,55.55,54.75,55.55,770,42481
PTC,06/02/2021,101,101,101,101,100,10100
RCB,06/02/2021,17.3,17.4,17.3,17.3,12500,216260
SECB,06/02/2021,121.6,125.5,121.6,124,1009470,125262773
UBP,06/02/2021,75,75.15,74.8,75.15,58210,4366562
COL,06/02/2021,4.04,4.04,4.02,4.02,96000,386910
FERRO,06/02/2021,3.14,3.14,3.14,3.14,23000,72220
NRCP,06/02/2021,0.67,0.7,0.67,0.7,3000,2040
PSE,06/02/2021,183.5,199.9,180.7,195,17380,3280440
^INDUSTRIAL,06/02/2021,8869.25,9107.68,8869.25,9087.78,2367397,2367397133.31
ACEN,06/02/2021,7.35,7.55,7.34,7.42,37745100,281796744
ACR,06/02/2021,1.34,1.35,1.32,1.34,534000,714110
AP,06/02/2021,22.85,23.55,22.85,23.4,8044300,188114420
BSC,06/02/2021,0.79,0.86,0.79,0.82,82808000,68881010
FGEN,06/02/2021,29.95,30.55,29.85,30.5,1372100,41636690
FPH,06/02/2021,69.8,69.8,68.15,68.3,53830,3677388.5
MER,06/02/2021,280,285,278.2,285,165860,46887566
MWC,06/02/2021,14.2,14.64,14.2,14.64,956900,13894612
PCOR,06/02/2021,3.11,3.18,3.11,3.18,959000,3028170
PERC,06/02/2021,4.01,4.15,4.01,4.15,102000,416400
PNX,06/02/2021,13.06,13.18,12.62,13.08,178100,2309070
SHLPH,06/02/2021,20.85,20.85,20.5,20.65,181000,3747235
SPC,06/02/2021,11.24,11.6,11.18,11.48,655000,7433652
VVT,06/02/2021,15.02,15.02,15.02,15.02,200,3004
ANI,06/02/2021,6.43,6.44,6.29,6.4,5288000,33729972
AXLM,06/02/2021,2.94,3.02,2.94,3.02,351000,1040940
CAT,06/02/2021,13.44,13.44,13.44,13.44,300,4032
CNPF,06/02/2021,23.45,23.9,23.3,23.65,1006100,23796735
DELM,06/02/2021,14.48,14.5,14.02,14.24,473800,6761784
DNL,06/02/2021,7.4,7.75,7.4,7.75,30594700,232674609
EMP,06/02/2021,9.65,9.79,9.57,9.79,320000,3116878
FB,06/02/2021,68.5,70,68,69.5,47110,3276079.5
FOOD,06/02/2021,0.61,0.63,0.61,0.63,432000,269760
FRUIT,06/02/2021,1.45,1.47,1.43,1.46,20932000,30341000
GSMI,06/02/2021,70.9,73.5,70,72.95,46480,3358009.5
JFC,06/02/2021,188.5,198,188.5,194.7,907450,177026262
LFM,06/02/2021,33.5,33.5,28.5,28.85,47800,1505810
MACAY,06/02/2021,7.65,7.65,7.2,7.64,600,4541
MAXS,06/02/2021,6.4,6.59,6.4,6.57,327700,2136175
MG,06/02/2021,0.255,0.265,0.255,0.265,2270000,583650
MONDE,06/02/2021,13.48,13.5,13.46,13.48,68682500,925889904
PIZZA,06/02/2021,7.88,8.1,7.88,7.98,342800,2730422
RCI,06/02/2021,1.03,1.09,1.03,1.04,2292000,2441280
RFM,06/02/2021,4.6,4.6,4.5,4.5,118000,538100
ROX,06/02/2021,1.49,1.49,1.49,1.49,5000,7450
SFI,06/02/2021,0.13,0.131,0.128,0.129,8910000,1145350
URC,06/02/2021,137,143.8,137,142,1023850,145720561
VITA,06/02/2021,0.87,0.89,0.85,0.89,2924000,2558340
CA,06/02/2021,56.95,56.95,53.05,53.05,50,2778.5
CAB,06/02/2021,60,60,60,60,690,41400
CHP,06/02/2021,1.23,1.28,1.23,1.28,3350000,4224730
DAVIN,06/02/2021,2.96,2.99,2.9,2.95,1252000,3659530
EAGLE,06/02/2021,12.98,13.6,12.98,13.3,61700,815274
EEI,06/02/2021,7.19,7.4,7.19,7.4,72000,527688
HLCM,06/02/2021,6.4,6.44,6.4,6.41,659700,4229543
MWIDE,06/02/2021,6.35,6.47,6.35,6.45,2199300,14170977
PHN,06/02/2021,12.4,12.4,12.34,12.4,73600,911698
T,06/02/2021,1.06,1.12,1.06,1.12,98000,104140
VUL,06/02/2021,2.08,2.12,2.08,2.08,3508000,7343850
CROWN,06/02/2021,1.75,1.75,1.73,1.73,770000,1339020
EURO,06/02/2021,1.92,1.92,1.92,1.92,15000,28800
LMG,06/02/2021,4.25,4.25,4.25,4.25,225000,956250
MVC,06/02/2021,5.19,5.19,5.19,5.19,100,519
PPC,06/02/2021,5.5,5.52,5.5,5.5,402000,2211362
CIC,06/02/2021,21.45,21.5,21.45,21.5,6000,128720
GREEN,06/02/2021,3.93,3.93,3.83,3.83,6342000,24565400
IMI,06/02/2021,9,9.23,8.98,9.13,2127700,19337730
ION,06/02/2021,1.06,1.09,1.06,1.09,449000,483630
PMPC,06/02/2021,6.2,6.2,6.11,6.11,9800,60398
SSP,06/02/2021,1.32,1.32,1.3,1.32,337000,441720
TECH,06/02/2021,5.69,5.75,5.69,5.73,1160400,6631921
^HOLDING,06/02/2021,6661.24,6887.42,6661.24,6887.42,1626846,1626846927.46
ABA,06/02/2021,1.02,1.04,1.01,1.03,5579000,5705660
ABG,06/02/2021,7.2,7.38,7.2,7.38,300,2178
AC,06/02/2021,780,810.5,780,810.5,359380,288363915
AEV,06/02/2021,39,40.1,38.95,39.7,809300,32194290
AGI,06/02/2021,10.32,10.76,10.32,10.7,8381200,88989186
ALLHC,06/02/2021,3.07,3.17,3.07,3.14,1197000,3750780
ANS,06/02/2021,6.8,6.8,6.78,6.78,66900,454842
APO,06/02/2021,0.81,0.85,0.8,0.84,5311000,4411760
ATN,06/02/2021,0.7,0.7,0.7,0.7,37000,25900
COSCO,06/02/2021,5.02,5.14,5.02,5.07,2259700,11434767
DMC,06/02/2021,5.69,5.78,5.68,5.71,6575000,37662180
FDC,06/02/2021,8.02,8.22,8.02,8.2,9300,76297
FPI,06/02/2021,0.255,0.28,0.255,0.28,380000,100650
GTCAP,06/02/2021,585,615,585,615,413700,248669015
HI,06/02/2021,3.77,3.77,3.56,3.56,7000,25970
JGS,06/02/2021,57.35,60.5,57.35,59.9,2297690,137591044.5
LODE,06/02/2021,0.85,0.87,0.84,0.85,710000,604400
LPZ,06/02/2021,3.15,3.3,3.15,3.18,38000,122600
LTG,06/02/2021,14,14,13.78,13.8,1787800,24805678
MHC,06/02/2021,0.475,0.48,0.475,0.48,20000,9550
MPI,06/02/2021,3.95,4.04,3.95,4.04,26789000,107770850
