^FINANCIAL,06/14/2021,1470.24,1488.08,1465.9,1488.08,979632,979632068.51
AUB,06/14/2021,43.45,44,43.4,44,21000,916845
BDO,06/14/2021,110,114,109.8,114,5170620,582043056
BPI,06/14/2021,86,86.7,85.1,86.45,2408010,207064988
CHIB,06/14/2021,24.5,24.55,24.3,24.5,125300,3065130
CSB,06/14/2021,7.59,8.42,7.59,8.42,1500,11490
EW,06/14/2021,9.7,9.8,9.68,9.73,107400,1045528
MBT,06/14/2021,49.85,49.85,49.05,49.25,1521000,74937815
PBB,06/14/2021,10.5,11,10.5,10.96,20900,228290
PBC,06/14/2021,19.6,19.98,19.58,19.98,700,13828
PNB,06/14/2021,23.25,23.5,23.15,23.4,596700,13921220
PSB,06/14/2021,56,56,55.8,55.8,8160,456651.5
PTC,06/14/2021,97.05,97.05,97.05,97.05,10,970.5
RCB,06/14/2021,17.2,17.32,17.18,17.2,25100,431732
SECB,06/14/2021,122.1,123.5,122.1,122.8,472470,58057032
UBP,06/14/2021,75.95,75.95,75.2,75.35,6100,460400
BKR,06/14/2021,1.28,1.37,1.28,1.34,204000,272830
COL,06/14/2021,4.18,4.18,3.99,4.09,278000,1120300
FERRO,06/14/2021,3,3.03,3,3,29000,87150
I,06/14/2021,1.34,1.34,1.33,1.33,9000,11990
MED,06/14/2021,0.4,0.42,0.4,0.42,30000,12300
MFC,06/14/2021,948,948,948,948,10,9480
NRCP,06/14/2021,0.69,0.72,0.69,0.69,9000,6270
PSE,06/14/2021,204,204,198.8,203,2270,456246
SLF,06/14/2021,2470,2470,2470,2470,20,49400
^INDUSTRIAL,06/14/2021,9273.9,9379.77,9273.9,9371.43,1495118,1495118851.61
ACEN,06/14/2021,7.9,8.06,7.89,8,25393500,203448141
ACR,06/14/2021,1.37,1.38,1.35,1.37,1632000,2219160
AP,06/14/2021,23.45,24.1,23.45,24,7324800,175038595
BSC,06/14/2021,0.76,0.79,0.76,0.78,24042000,18694430
FGEN,06/14/2021,30.15,30.7,30.1,30.4,410100,12455060
FPH,06/14/2021,68.75,72,68.75,72,58680,4176569.5
MER,06/14/2021,279,282.2,279,280,125730,35228672
MWC,06/14/2021,15.26,16.04,15.26,16.04,4259600,67254302
PCOR,06/14/2021,3.35,3.42,3.31,3.39,1599000,5418340
PERC,06/14/2021,4.2,4.2,4.2,4.2,17000,71400
PNX,06/14/2021,13.06,13.06,12.82,12.82,66700,856928
SHLPH,06/14/2021,20.6,20.75,20.55,20.75,234400,4840725
SPC,06/14/2021,11.56,11.56,11.28,11.3,433400,4915954
VVT,06/14/2021,14.52,15.04,14.52,14.6,2000,29432
ANI,06/14/2021,6.4,6.5,6.36,6.36,3693100,23802880
AXLM,06/14/2021,2.98,2.98,2.91,2.93,728000,2132940
BMM,06/14/2021,75.6,75.6,75.6,75.6,460,34776
CAT,06/14/2021,14,14.34,14,14.34,17100,243816
CNPF,06/14/2021,23.5,23.5,23,23.05,1689000,38933350
DELM,06/14/2021,16.8,16.8,16.32,16.62,397800,6590188
DNL,06/14/2021,8.01,8.03,7.87,7.98,35984000,287095130
EMP,06/14/2021,10,10.36,10,10.32,400800,4121020
FB,06/14/2021,71.5,72.5,71.2,71.2,21210,1522847
FOOD,06/14/2021,0.65,0.65,0.62,0.65,12000,7600
FRUIT,06/14/2021,1.44,1.45,1.42,1.44,1900000,2723290
GSMI,06/14/2021,82.5,82.5,77.7,80,62950,5078539.5
JFC,06/14/2021,203,208.4,201.8,207.2,1039650,214905026
LFM,06/14/2021,29.8,29.8,29,29.35,21900,648170
MACAY,06/14/2021,7.24,7.24,7.24,7.24,600,4344
MAXS,06/14/2021,6.52,6.6,6.52,6.6,106300,699608
MG,06/14/2021,0.315,0.32,0.3,0.31,3120000,961700
MONDE,06/14/2021,14.1,14.7,14.06,14.68,11431800,166249346
PIZZA,06/14/2021,8,8.08,7.96,8.08,295600,2360738
RCI,06/14/2021,1.06,1.09,1.04,1.05,2105000,2245290
RFM,06/14/2021,4.51,4.51,4.51,4.51,6000,27060
ROX,06/14/2021,1.5,1.5,1.5,1.5,3000,4500
SFI,06/14/2021,0.146,0.151,0.142,0.145,55180000,8108680
