^FINANCIAL,06/22/2021,1489.2,1495.25,1486.11,1486.11,493998,493998043.5
AUB,06/22/2021,43.5,43.5,43.5,43.5,600,26100
BDO,06/22/2021,114.4,115.7,113.6,114.4,2174860,248957751
BPI,06/22/2021,87.2,87.8,86.5,86.5,627120,54487522
CHIB,06/22/2021,24.5,24.9,24.5,24.85,17100,423130
EW,06/22/2021,9.73,9.73,9.7,9.7,130400,1266254
MBT,06/22/2021,48.5,49.4,48.5,48.5,2292900,112220550
PNB,06/22/2021,22.4,22.55,22.2,22.4,544500,12142390
PSB,06/22/2021,55.9,55.9,55.6,55.65,6120,340799
RCB,06/22/2021,17.5,17.9,17.42,17.9,112700,1970178
SECB,06/22/2021,121.5,121.5,120.4,120.5,498530,60177630
UBP,06/22/2021,76.5,77,76.5,77,8580,660343.5
BKR,06/22/2021,1.24,1.29,1.24,1.29,38000,48200
COL,06/22/2021,4.18,4.2,4.11,4.11,185000,774610
FERRO,06/22/2021,3.01,3.01,3.01,3.01,35000,105350
NRCP,06/22/2021,0.72,0.72,0.72,0.72,7000,5040
PSE,06/22/2021,198.5,199,198.1,199,1560,309957
SLF,06/22/2021,2400,2400,2400,2400,10,24000
V,06/22/2021,0.97,0.97,0.96,0.96,13000,12590
^INDUSTRIAL,06/22/2021,9332.45,9445.06,9331.76,9420.38,1264362,1264362004.6
ACEN,06/22/2021,8.45,8.54,8.4,8.5,20751100,175807285
ACR,06/22/2021,1.36,1.38,1.36,1.36,141000,192320
AP,06/22/2021,24.3,24.9,24.3,24.9,4302800,106527345
BSC,06/22/2021,0.81,0.82,0.79,0.81,20681000,16621900
FGEN,06/22/2021,30.5,31.05,30.5,30.95,531100,16413440
FPH,06/22/2021,75.25,76.2,74,75.1,918990,68507307
MER,06/22/2021,278,278.2,275.8,276,148340,41124010
MWC,06/22/2021,16.74,17.24,16.74,17.06,2164400,36906272
PCOR,06/22/2021,3.29,3.38,3.27,3.35,1784000,5977510
PERC,06/22/2021,4.03,4.03,4.02,4.02,20000,80500
PNX,06/22/2021,12.5,13.04,12.5,13.02,36400,471598
SHLPH,06/22/2021,20.75,21.1,20.75,20.85,316400,6596405
SPC,06/22/2021,11.58,11.86,11.56,11.86,169900,1982786
VVT,06/22/2021,15.1,15.5,15,15.06,13200,201704
ANI,06/22/2021,6.31,6.33,6.18,6.3,3538200,22293900
AXLM,06/22/2021,2.9,2.98,2.9,2.98,338000,1004380
CAT,06/22/2021,14.34,14.34,13.8,13.8,1100,15234
CNPF,06/22/2021,22.4,22.9,22.4,22.9,1001600,22848355
DELM,06/22/2021,14.96,16,14.96,15.78,428900,6690366
DNL,06/22/2021,8.1,8.35,8.05,8.33,5978200,49376199
EMP,06/22/2021,10.7,10.96,10.6,10.94,4332100,47020192
FB,06/22/2021,70.95,72.8,70.1,72,270000,19394759
FOOD,06/22/2021,0.62,0.64,0.61,0.64,941000,579460
FRUIT,06/22/2021,1.38,1.43,1.38,1.4,6628000,9300610
GSMI,06/22/2021,92.5,95,88,95,137430,12801389
JFC,06/22/2021,202.2,209,201.6,206.4,647710,132750760
MAXS,06/22/2021,6.51,6.57,6.37,6.53,364700,2348770
MG,06/22/2021,0.295,0.315,0.29,0.295,5160000,1554000
MONDE,06/22/2021,14.48,14.58,14.32,14.58,10730600,155515888
PIZZA,06/22/2021,7.88,7.88,7.81,7.88,40000,313650
RCI,06/22/2021,1.06,1.09,1.05,1.07,677000,718100
RFM,06/22/2021,4.5,4.51,4.49,4.51,49000,220800
ROX,06/22/2021,1.47,1.47,1.47,1.47,6000,8820
SFI,06/22/2021,0.139,0.166,0.139,0.166,206170000,32035480
URC,06/22/2021,139,140.7,139,139.1,494000,69033618
VITA,06/22/2021,0.87,0.87,0.85,0.87,545000,470930
VMC,06/22/2021,2.39,2.39,2.39,2.39,3000,7170
CA,06/22/2021,52.1,52.2,52.05,52.2,360,18776.5
CAB,06/22/2021,60,60,60,60,100,6000
CHP,06/22/2021,1.28,1.31,1.28,1.31,2187000,2843230
DAVIN,06/22/2021,2.95,3.19,2.95,3.19,4630000,14376960
EAGLE,06/22/2021,14.22,14.56,14.22,14.5,393800,5707858
EEI,06/22/2021,7.6,7.6,7.5,7.6,66600,500671
HLCM,06/22/2021,6.4,6.5,6.38,6.38,86000,549885
MWIDE,06/22/2021,6.77,6.85,6.59,6.67,1849100,12271827
PHN,06/22/2021,12.8,12.8,12.76,12.78,38200,487952
T,06/22/2021,1.04,1.06,1.03,1.03,615000,635350
VUL,06/22/2021,2.13,2.15,2.08,2.08,3330000,6968420
CROWN,06/22/2021,1.77,1.79,1.77,1.78,86000,153720
EURO,06/22/2021,1.89,1.93,1.89,1.93,71000,134950
LMG,06/22/2021,4.3,4.3,4.23,4.29,55000,233450
MVC,06/22/2021,5.35,5.35,5.33,5.33,1800,9628
PPC,06/22/2021,5.48,5.48,5.46,5.48,73100,400077
CIC,06/22/2021,21.3,21.95,21.1,21.3,4200,89455
GREEN,06/22/2021,4.22,4.25,4.05,4.18,15121000,62978010
IMI,06/22/2021,10.32,10.42,10.1,10.3,1186900,12128830
ION,06/22/2021,1.14,1.17,1.12,1.16,1002000,1149910
PMPC,06/22/2021,5.84,5.84,5.83,5.83,8000,46670
SSP,06/22/2021,1.37,1.4,1.33,1.4,736000,1019120
TECH,06/22/2021,6.37,6.8,6.3,6.7,5001700,32859209
^HOLDING,06/22/2021,6857.5,6944.36,6857.5,6915.89,940407,940407251.62
ABA,06/22/2021,1.1,1.15,1.09,1.13,18291000,20612150
ABG,06/22/2021,7.38,7.4,7.25,7.4,1000,7304
AC,06/22/2021,800,812,795,810,85310,68697290
AEV,06/22/2021,42.2,42.95,42.2,42.5,1215200,51686790
AGI,06/22/2021,10.06,10.24,10.06,10.22,5264600,53420210
ALLHC,06/22/2021,4,4.05,3.9,4,11436000,45689280
ANS,06/22/2021,6.95,6.95,6.8,6.8,2200,15125
APO,06/22/2021,0.89,0.92,0.86,0.88,8843000,7714410
ATN,06/22/2021,0.73,0.73,0.71,0.71,1090000,783870
COSCO,06/22/2021,5.35,5.45,5.35,5.42,1034000,5594929
DMC,06/22/2021,6.26,6.29,6.25,6.27,4479600,28114904
FDC,06/22/2021,8.07,8.15,8.07,8.15,18900,153065
FPI,06/22/2021,0.285,0.29,0.27,0.29,610000,170850
GTCAP,06/22/2021,596,619.5,596,614.5,198590,120784870
HI,06/22/2021,3.9,3.9,3.9,3.9,24000,93600
JGS,06/22/2021,60.85,61.95,60,60,2466540,149815361.5
JOH,06/22/2021,6,6,5.1,5.93,31800,176367
LODE,06/22/2021,0.95,1.01,0.94,1,3411000,3381420
LPZ,06/22/2021,3.36,3.36,3.36,3.36,50000,168000
LTG,06/22/2021,13.16,13.16,12.92,12.94,2672700,34668812
MHC,06/22/2021,0.59,0.64,0.54,0.57,2870000,1701160
MJIC,06/22/2021,1.53,1.53,1.53,1.53,2000,3060
MPI,06/22/2021,4,4.08,4,4.04,5605000,22651040
PA,06/22/2021,3.75,3.75,3.75,3.75,6000,22500
PRIM,06/22/2021,2.95,3.06,2.9,3.05,2039000,6043710
SGI,06/22/2021,1.22,1.23,1.22,1.23,22000,26940
SM,06/22/2021,985,1007,985,1000,141510,141305075
SMC,06/22/2021,115.5,115.5,114,114.2,201490,23048045
SOC,06/22/2021,0.73,0.74,0.73,0.74,18000,13150
TFHI,06/22/2021,134,134,128.3,134,320270,42916123
WIN,06/22/2021,0.295,0.295,0.27,0.28,4920000,1390000
ZHI,06/22/2021,0.225,0.235,0.225,0.226,2150000,491430
^PROPERTY,06/22/2021,3332.24,3393,3322.06,3351.88,1091139,1091139625.49
ALCO,06/22/2021,0.62,0.63,0.61,0.63,579000,356830
ALHI,06/22/2021,7.75,7.75,7.3,7.3,20300,148908
ALI,06/22/2021,36.5,37.25,36.45,36.85,6567900,241356210
ARA,06/22/2021,1.2,1.2,1.2,1.2,2000,2400
AREIT,06/22/2021,36.05,36.35,36.05,36.35,313600,11378905
BEL,06/22/2021,1.5,1.54,1.49,1.54,186000,283100
BRN,06/22/2021,1,1.01,0.99,0.99,1360000,1356810
CDC,06/22/2021,1.08,1.08,0.99,1,4419000,4502120
CEI,06/22/2021,0.127,0.129,0.126,0.128,2380000,303260
CHI,06/22/2021,6.72,6.72,6.72,6.72,5000,33600
CLI,06/22/2021,3.71,3.82,3.65,3.76,1240000,4611660
CPG,06/22/2021,0.47,0.48,0.465,0.48,24030000,11384100
DD,06/22/2021,12.08,12.12,11.98,12.06,400500,4831504
DDMPR,06/22/2021,2.06,2.07,2.04,2.06,3793000,7790140
DMW,06/22/2021,6.92,7,6.9,7,9400,65147
ELI,06/22/2021,0.3,0.3,0.3,0.3,2520000,756000
EVER,06/22/2021,0.47,0.54,0.46,0.46,531230000,261852350
FLI,06/22/2021,1.12,1.13,1.11,1.13,9535000,10684980
GERI,06/22/2021,0.9,0.9,0.88,0.88,338000,299960
HOUSE,06/22/2021,7.4,7.4,7.4,7.4,2100,15540
IRC,06/22/2021,1.46,1.49,1.44,1.47,2744000,4014750
LAND,06/22/2021,1.98,1.98,1.88,1.93,2114000,4067470
MEG,06/22/2021,3.11,3.15,3.1,3.12,18897000,58943600
MRC,06/22/2021,0.39,0.405,0.385,0.4,14400000,5734250
PHES,06/22/2021,0.77,0.79,0.7,0.72,178331000,132735190
PRMX,06/22/2021,3.59,3.65,3.55,3.63,891000,3205900
RLC,06/22/2021,17.72,17.72,17.58,17.7,659200,11651746
RLT,06/22/2021,0.243,0.247,0.243,0.247,190000,46530
ROCK,06/22/2021,1.55,1.55,1.51,1.55,638000,965570
SHNG,06/22/2021,2.68,2.68,2.68,2.68,3000,8040
SLI,06/22/2021,3,3.5,3,3.35,5017000,16501760
SMPH,06/22/2021,36.5,37.4,36.1,36.65,5828000,214083640
STR,06/22/2021,3.73,3.88,3.73,3.88,54000,203210
SUN,06/22/2021,1.76,1.81,1.76,1.79,1221000,2182750
VLL,06/22/2021,3.67,3.69,3.62,3.67,4697000,17108970
^SERVICE,06/22/2021,1553.48,1563.87,1548.37,1560.03,1309265,1309265062.57
ABS,06/22/2021,11.42,11.8,11.4,11.6,86500,1003228
GMA7,06/22/2021,12.7,13.94,12.7,13.8,10447400,141106848
MB,06/22/2021,0.46,0.46,0.46,0.46,20000,9200
MBC,06/22/2021,9.79,9.79,9.76,9.76,13200,128841
GLO,06/22/2021,1830,1831,1815,1819,76390,138977745
TEL,06/22/2021,1278,1297,1271,1290,120000,154298390
