^FINANCIAL,06/24/2021,1488.3,1494.23,1484.04,1491.35,699768,699768865.31
AUB,06/24/2021,44,44,43.8,44,2200,96500
BDO,06/24/2021,114,114.5,113.5,113.9,2408470,274549047
BPI,06/24/2021,87.05,88.6,86.95,88.6,1971740,173769279
CHIB,06/24/2021,24.9,24.9,24.5,24.9,378800,9333200
CSB,06/24/2021,8.45,8.45,8.45,8.45,1200,10140
EW,06/24/2021,9.65,9.72,9.65,9.68,148600,1439594
MBT,06/24/2021,48.95,49.15,48.35,48.35,1266200,61596230
PBB,06/24/2021,10.34,10.34,10.34,10.34,3700,38258
PNB,06/24/2021,22.5,22.5,22.35,22.4,239900,5370940
PSB,06/24/2021,56,56,55.3,56,2400,133442
RCB,06/24/2021,17.5,17.6,17.5,17.5,84600,1481500
SECB,06/24/2021,120,120.8,118.2,118.8,881210,104684997
UBP,06/24/2021,77,77.2,76,76,744820,56654448
BKR,06/24/2021,1.35,1.35,1.35,1.35,1000,1350
COL,06/24/2021,4.18,4.2,4.11,4.2,328000,1371700
FERRO,06/24/2021,3,3,3,3,1000,3000
I,06/24/2021,1.33,1.33,1.3,1.33,314000,417530
MED,06/24/2021,0.41,0.415,0.39,0.41,530000,214300
PSE,06/24/2021,199,208,199,208,41520,8533549
SLF,06/24/2021,2400,2400,2400,2400,10,24000
^INDUSTRIAL,06/24/2021,9476.7,9524.09,9476.7,9505.06,2458472,2458472930.2
ACEN,06/24/2021,8.5,8.5,8.21,8.27,49393400,412710896
ACR,06/24/2021,1.38,1.38,1.36,1.36,261000,356330
AP,06/24/2021,24.65,24.7,24.4,24.65,1419300,34905480
BSC,06/24/2021,0.8,0.81,0.78,0.79,25095000,19846700
FGEN,06/24/2021,30.9,30.9,30.65,30.9,581200,17876175
FPH,06/24/2021,77,77.5,76.5,77.15,1506990,115495105
MER,06/24/2021,278,278,275.6,275.6,209110,57733918
MWC,06/24/2021,17.62,18.3,17.62,18.18,33666300,595164536
PCOR,06/24/2021,3.35,3.37,3.33,3.34,1193000,3992440
PERC,06/24/2021,4.03,4.03,4.02,4.03,12000,48270
PNX,06/24/2021,12.56,13,12.56,13,106200,1367592
SHLPH,06/24/2021,20.9,20.9,20.35,20.55,536100,11016180
SPC,06/24/2021,12.3,12.36,12.06,12.26,121000,1475656
VVT,06/24/2021,15.5,15.5,15.5,15.5,1300,20150
ANI,06/24/2021,6.34,6.39,6.3,6.36,2313900,14636168
AXLM,06/24/2021,2.98,3.02,2.92,3.02,2134000,6373670
BMM,06/24/2021,77,77,77,77,10,770
CNPF,06/24/2021,22.5,23.4,22.5,23.4,2551500,58928770
DELM,06/24/2021,16.06,16.06,15.38,15.56,682800,10692000
DNL,06/24/2021,8.43,8.46,8.32,8.38,2769000,23128665
EMP,06/24/2021,11.08,11.6,11.06,11.5,8429100,95255850
FB,06/24/2021,73,73.4,72.6,73,305720,22291989
FOOD,06/24/2021,0.62,0.62,0.62,0.62,219000,135780
FRUIT,06/24/2021,1.39,1.42,1.39,1.41,4320000,6066190
GSMI,06/24/2021,95.75,99,95,99,93670,9160008.5
JFC,06/24/2021,210.8,212,209.8,212,585230,123389152
LFM,06/24/2021,30,30,30,30,2000,60000
MACAY,06/24/2021,7.41,8.1,7.41,7.99,2700,20814
MAXS,06/24/2021,6.94,6.99,6.82,6.9,356000,2467545
MG,06/24/2021,0.305,0.31,0.3,0.305,1610000,487050
MONDE,06/24/2021,14.76,15.6,14.76,15.34,30903700,471663576
PIZZA,06/24/2021,8.1,8.3,8.01,8.3,2751600,22539448
