^FINANCIAL,10/27/2020,1266.95,1267.07,1243.36,1252.35,680901,680901078.96
AUB,10/27/2020,44.55,44.55,44.25,44.3,12500,556140
BDO,10/27/2020,95.25,95.3,91.9,91.9,3264110,302770530.5
BPI,10/27/2020,74,75,73,74.95,2019290,149124375
CHIB,10/27/2020,21.75,21.75,21.65,21.75,177000,3841000
CSB,10/27/2020,8.19,8.2,5.8,8.2,3604500,25233718
EW,10/27/2020,9.6,9.64,9.5,9.6,249500,2387435
MBT,10/27/2020,42.5,42.5,41.6,42,1741600,73020600
PBB,10/27/2020,9.74,9.75,9.5,9.5,32800,318281
PNB,10/27/2020,27.7,27.7,25.8,27.05,1199500,31963225
PSB,10/27/2020,52.7,52.8,52.55,52.8,7640,402575
RCB,10/27/2020,17.3,17.48,17.3,17.3,12900,223188
SECB,10/27/2020,99,99.5,97,98.1,626500,61439429
UBP,10/27/2020,55.3,55.3,54.75,54.8,87830,4819762.5
BKR,10/27/2020,0.74,0.8,0.74,0.8,94000,73230
COL,10/27/2020,27.05,27.95,27,27.95,6800,188885
FERRO,10/27/2020,3.62,3.62,3.55,3.55,90000,320550
I,10/27/2020,1.17,1.17,1.17,1.17,12000,14040
MED,10/27/2020,0.295,0.305,0.295,0.3,690000,209400
NRCP,10/27/2020,0.56,0.58,0.56,0.58,142000,79540
PSE,10/27/2020,159.5,159.5,159.5,159.5,130,20735
SLF,10/27/2020,1940,1940,1940,1940,10,19400
V,10/27/2020,1.02,1.06,1.02,1.03,41000,42470
^INDUSTRIAL,10/27/2020,8593.27,8593.27,8432.35,8529.77,1101541,1101541424.08
ACEN,10/27/2020,3.77,3.84,3.66,3.84,15291000,57367070
ACR,10/27/2020,1.31,1.32,1.28,1.3,1507000,1953340
AP,10/27/2020,28.6,28.6,27.25,28.55,914100,25761955
BSC,10/27/2020,0.226,0.226,0.214,0.22,4270000,933840
FGEN,10/27/2020,26.4,26.45,25.65,26.4,895100,23313910
FPH,10/27/2020,60.6,61,60.4,60.55,196620,11905890
MER,10/27/2020,297.8,297.8,293,295,120030,35381572
MWC,10/27/2020,14.4,14.56,14.12,14.48,820600,11778890
PCOR,10/27/2020,3.24,3.24,3.15,3.2,4189000,13348140
PERC,10/27/2020,3.41,3.41,3.25,3.34,42000,139170
PNX,10/27/2020,13.1,13.1,12.6,13,298100,3830986
SHLPH,10/27/2020,16.6,16.68,16.54,16.6,272600,4526182
SPC,10/27/2020,10.88,10.98,10.8,10.88,157000,1708086
VVT,10/27/2020,13.02,13.02,13,13,2300,29914
ANI,10/27/2020,8.07,8.07,7.73,7.95,259000,2048277
AXLM,10/27/2020,2.8,2.8,2.75,2.76,843000,2324560
BMM,10/27/2020,71,89,71,80,2240,175975
CAT,10/27/2020,11.42,11.42,11.4,11.4,5500,62724
CNPF,10/27/2020,17.42,17.42,17.2,17.26,1011600,17484996
DELM,10/27/2020,4.89,4.98,4.89,4.93,64000,316530
DNL,10/27/2020,6.28,6.36,6.03,6.25,3435500,21409557
EMP,10/27/2020,10.04,10.04,9.99,10,2018100,20196075
FB,10/27/2020,66.45,66.45,65.4,65.5,276370,18109441.5
FOOD,10/27/2020,0.63,0.64,0.63,0.64,22000,13880
FRUIT,10/27/2020,1.26,1.27,1.2,1.24,21980000,26968380
GSMI,10/27/2020,48,48.5,47.55,48,13200,634065
JFC,10/27/2020,175.5,175.5,170.6,173.2,2195390,378435278
LFM,10/27/2020,35.45,35.45,35.45,35.45,68400,2424780
MAXS,10/27/2020,5.76,5.78,5.6,5.76,898600,5102249
MG,10/27/2020,0.14,0.144,0.14,0.144,20000,2840
PIZZA,10/27/2020,6.42,6.42,6.33,6.33,1277100,8110755
RCI,10/27/2020,1.22,1.26,1.19,1.26,8169000,10122490
ROX,10/27/2020,1.9,1.9,1.9,1.9,11000,20900
SFI,10/27/2020,0.11,0.11,0.105,0.105,710000,75720
URC,10/27/2020,140,140.5,137.1,138.6,681750,94508335
VITA,10/27/2020,0.78,0.79,0.76,0.79,14021000,10920700
VMC,10/27/2020,2.34,2.34,2.34,2.34,1000,2340
CA,10/27/2020,51.5,54.7,51.5,52.1,5520,291482
CAB,10/27/2020,58,58,55.9,56,930,53364
CHP,10/27/2020,1.58,1.59,1.56,1.58,7277000,11428130
DAVIN,10/27/2020,4.47,4.5,4.33,4.5,26000,115990
EAGLE,10/27/2020,14.7,14.8,14.3,14.8,246600,3589386
EEI,10/27/2020,7.6,7.6,7.32,7.35,117100,871077
HLCM,10/27/2020,5.68,5.68,5.54,5.57,1398300,7791787
MWIDE,10/27/2020,7.89,7.9,7.44,7.55,7261500,55264103
PHN,10/27/2020,8.34,8.34,8.34,8.34,1200,10008
T,10/27/2020,0.71,0.73,0.71,0.73,28000,19920
VUL,10/27/2020,0.79,0.79,0.76,0.79,249000,194720
CIP,10/27/2020,128,128,128,128,10,1280
CROWN,10/27/2020,2.03,2.03,1.98,2.03,29000,57760
EURO,10/27/2020,1.99,1.99,1.87,1.93,923000,1782490
MVC,10/27/2020,4.3,4.37,4.2,4.37,4000,17240
PPC,10/27/2020,4.1,4.11,4.1,4.1,26000,106620
CIC,10/27/2020,20.9,21,20.35,21,7800,162300
GREEN,10/27/2020,2.46,2.48,2.22,2.35,21692000,50846920
IMI,10/27/2020,5.94,5.98,5.89,5.98,373800,2213557
ION,10/27/2020,0.97,0.98,0.96,0.97,164000,158030
PMPC,10/27/2020,5.09,5.09,5.09,5.09,2000,10180
SSP,10/27/2020,1.45,1.46,1.4,1.43,989000,1405070
TECH,10/27/2020,5.6,5.67,5.42,5.55,7138200,39595379
^HOLDING,10/27/2020,6719.25,6723.25,6629.45,6636.72,1398320,1398320353.8
ABA,10/27/2020,0.48,0.485,0.47,0.485,5450000,2612250
ABG,10/27/2020,7.51,9.5,7.36,8.8,207900,1748979
AC,10/27/2020,764,773.5,743.5,760,325170,246961260
AEV,10/27/2020,46.4,46.4,45.8,45.8,533200,24527290
AGI,10/27/2020,8.28,8.28,8.06,8.14,7431400,60571610
ALLHC,10/27/2020,2.83,2.83,2.71,2.77,2662000,7391290
ANS,10/27/2020,6.56,6.56,6.56,6.56,6600,43296
APO,10/27/2020,0.65,0.65,0.62,0.62,424000,262990
ATN,10/27/2020,0.83,0.88,0.83,0.87,5988000,5171320
ATNB,10/27/2020,0.86,0.88,0.85,0.88,221000,192150
COSCO,10/27/2020,5.16,5.17,5.14,5.14,242900,1251607
DMC,10/27/2020,4.68,4.68,4.53,4.55,10923000,49873130
FDC,10/27/2020,9.3,9.5,9.2,9.4,4400,40729
FJP,10/27/2020,3.79,3.79,3.79,3.79,1000,3790
FPI,10/27/2020,0.199,0.213,0.199,0.213,50000,10120
GTCAP,10/27/2020,448,448,430.2,438.8,294290,128290600
HI,10/27/2020,3.32,3.33,3.32,3.33,104000,346290
JGS,10/27/2020,63.4,64.4,62.5,62.5,1226060,77630632
KPH,10/27/2020,4.87,4.87,4.86,4.86,6000,29200
LIHC,10/27/2020,0.71,0.73,0.7,0.71,863000,620520
LPZ,10/27/2020,2.58,2.58,2.53,2.54,265000,673010
LTG,10/27/2020,12.5,12.5,12.02,12.02,8583400,103974030
MHC,10/27/2020,0.485,0.5,0.485,0.5,20000,9785
MPI,10/27/2020,4.01,4.02,3.96,4.01,46577000,186542650
PRIM,10/27/2020,0.79,0.81,0.79,0.81,2000,1600
SGI,10/27/2020,1,1,1,1,46000,46000
SGP,10/27/2020,160,170.5,160,170.5,880,147930
SM,10/27/2020,980,989.5,963,969,293490,285924165
SMC,10/27/2020,104.5,105.2,101.1,101.1,259620,26584794
SOC,10/27/2020,0.66,0.66,0.65,0.66,68000,44830
TFHI,10/27/2020,127,128.7,125,126,11150,1399217
WIN,10/27/2020,0.2,0.2,0.2,0.2,10000,2000
ZHI,10/27/2020,0.139,0.144,0.139,0.14,420000,58440
^PROPERTY,10/27/2020,3109.01,3117.78,3049.76,3103.69,1138023,1138023537.59
ALCO,10/27/2020,0.58,0.58,0.56,0.58,447000,252780
ALHI,10/27/2020,7.99,8.11,7.99,8.11,1700,13754
ALI,10/27/2020,34.2,34.4,33.6,34.4,15551300,530675660
ARA,10/27/2020,1.04,1.1,1,1.04,312000,332800
AREIT,10/27/2020,25.7,25.7,25.55,25.7,714200,18297295
BEL,10/27/2020,1.48,1.49,1.45,1.47,232000,340070
BRN,10/27/2020,0.81,0.81,0.77,0.79,4508000,3548380
CDC,10/27/2020,0.78,0.82,0.78,0.81,5000,4000
CEI,10/27/2020,0.132,0.138,0.132,0.137,40000,5440
CHI,10/27/2020,5.8,5.8,5.8,5.8,1500,8700
CLI,10/27/2020,4.71,4.71,4.59,4.6,1646000,7573200
CPG,10/27/2020,0.365,0.37,0.365,0.37,6530000,2406100
CYBR,10/27/2020,0.37,0.385,0.355,0.38,520000,191700
DD,10/27/2020,14.38,14.5,14.08,14.18,993900,14063210
DMW,10/27/2020,5.58,5.58,5.48,5.5,42400,233122
ELI,10/27/2020,0.29,0.29,0.28,0.29,520000,147500
EVER,10/27/2020,0.087,0.087,0.087,0.087,10000,870
FLI,10/27/2020,0.98,0.99,0.97,0.97,16228000,15849000
GERI,10/27/2020,0.76,0.76,0.7,0.75,4292000,3181450
HOUSE,10/27/2020,7.44,7.7,7.21,7.31,187300,1384157
IRC,10/27/2020,1.53,1.55,1.47,1.49,8126000,12231400
KEP,10/27/2020,3.11,3.11,2.99,2.99,36000,110630
LAND,10/27/2020,0.68,0.68,0.68,0.68,11000,7480
MEG,10/27/2020,3.16,3.16,3.08,3.1,20831000,64617720
MRC,10/27/2020,0.41,0.425,0.395,0.4,195150000,79852950
PRMX,10/27/2020,1.18,1.18,1.15,1.15,295000,340440
RLC,10/27/2020,15.9,16.16,15.62,16,4260200,67752892
RLT,10/27/2020,0.23,0.23,0.23,0.23,200000,46000
ROCK,10/27/2020,1.54,1.54,1.53,1.54,224000,344360
SHNG,10/27/2020,2.7,2.7,2.7,2.7,27000,72900
SLI,10/27/2020,1.87,1.95,1.84,1.93,855000,1614220
SMPH,10/27/2020,33.6,33.85,32.05,33.5,7806000,261079360
STR,10/27/2020,4.18,4.18,4.05,4.06,181000,747100
SUN,10/27/2020,1.24,1.31,1.23,1.28,3167000,4070640
TFC,10/27/2020,40.1,40.1,40.1,40.1,300,12030
VLL,10/27/2020,3.52,3.53,3.4,3.44,3221000,11097690
^SERVICE,10/27/2020,1476.14,1479.94,1466.77,1471.52,3394019,3394019006.22
ABS,10/27/2020,11.3,11.4,11.14,11.4,246000,2770658
GMA7,10/27/2020,5.11,5.15,5.06,5.12,209600,1073380
MBC,10/27/2020,11.1,11.1,11.1,11.1,500,5550
GLO,10/27/2020,2060,2080,2040,2050,89300,184277350
TEL,10/27/2020,1358,1378,1322,1362,180990,246307820
APL,10/27/2020,0.054,0.055,0.052,0.054,6110000,326730
CNVRG,10/27/2020,15.22,15.32,13.2,13.92,126173700,1774978096
DFNN,10/27/2020,3.08,3.09,3.07,3.09,19000,58600
DITO,10/27/2020,6.85,6.9,6.56,6.64,45615300,304914803
IMP,10/27/2020,1.36,1.36,1.34,1.34,18000,24320
JAS,10/27/2020,1.61,1.65,1.58,1.62,46000,74760
NOW,10/27/2020,4.85,4.85,4.7,4.77,7982000,37878740
TBGI,10/27/2020,0.237,0.238,0.232,0.235,4720000,1107720
WEB,10/27/2020,2.6,2.95,2.56,2.94,6541000,18350870
2GO,10/27/2020,8.99,8.99,8.8,8.8,45200,400030
ATI,10/27/2020,15.7,15.7,15.7,15.7,1300,20410
C,10/27/2020,5.9,5.91,5.72,5.76,5366100,31032649
CEB,10/27/2020,40.65,40.65,38.7,39.05,1012600,39855850
ICT,10/27/2020,116.6,118,116.4,117,1446910,169106941
LBC,10/27/2020,14.98,15.2,14.98,15.2,12200,184050
LSC,10/27/2020,0.96,0.99,0.96,0.99,419000,409350
MAC,10/27/2020,5.38,5.38,5.16,5.29,7212900,37947745
MAH,10/27/2020,1.87,2.08,1.87,2.04,3787000,7576880
MAHB,10/27/2020,1.9,2.04,1.9,2.04,78000,156080
PAL,10/27/2020,7.05,7.05,6.91,6.94,66600,462894
TUGS,10/27/2020,1.29,1.36,1.29,1.34,6586000,8780120
ACE,10/27/2020,1.13,1.13,1.11,1.11,118000,133180
BHI,10/27/2020,0.028,0.028,0.026,0.028,41100000,1104900
DWC,10/27/2020,1.68,1.68,1.68,1.68,41000,68880
GPH,10/27/2020,11.5,11.5,11.44,11.44,1000,11480
WPI,10/27/2020,0.41,0.425,0.41,0.415,1710000,707950
FEU,10/27/2020,550,550,550,550,30,16500
IPO,10/27/2020,7.47,7.67,7.47,7.67,800,6019
STI,10/27/2020,0.325,0.34,0.315,0.34,9250000,3060000
BCOR,10/27/2020,3.7,3.75,3.42,3.74,1277000,4614040
BLOOM,10/27/2020,7.4,7.58,7.3,7.5,5047700,37801954
LOTO,10/27/2020,1.88,1.88,1.78,1.88,70000,126700
LR,10/27/2020,1.51,1.52,1.45,1.52,451000,671500
MJC,10/27/2020,2.2,2.2,2.2,2.2,3000,6600
PLC,10/27/2020,0.345,0.35,0.33,0.34,19550000,6571950
PRC,10/27/2020,7.45,7.45,7.05,7.05,1700,12180
HOME,10/27/2020,6.8,6.9,6.55,6.88,1541900,10412624
MRSGI,10/27/2020,1.54,1.55,1.46,1.51,3402000,5117510
PGOLD,10/27/2020,44,44.5,42.4,42.4,3862400,165941160
RRHI,10/27/2020,65.6,66.25,64.5,64.9,496010,32225465
SEVN,10/27/2020,113,114,113,113,271320,30660846
SSI,10/27/2020,1.18,1.32,1.15,1.32,35843000,44818790
WLCON,10/27/2020,14.94,15,14.84,14.84,4560600,67864308
APC,10/27/2020,0.305,0.315,0.305,0.315,7210000,2230950
ECP,10/27/2020,6.94,7,6.9,6.9,36600,253595
IPM,10/27/2020,3.77,3.77,3.68,3.7,17000,63260
PAX,10/27/2020,2.09,2.09,2.09,2.09,23000,48070
PHA,10/27/2020,0.35,0.35,0.32,0.34,22630000,7622500
SBS,10/27/2020,4.17,4.17,4.1,4.1,16000,65920
^MINING-OIL,10/27/2020,7678.8,7685.6,7556.21,7646.9,157674,157674170.96
AB,10/27/2020,9.67,9.69,9.2,9.59,131800,1244591
APX,10/27/2020,1.8,1.91,1.78,1.89,12739000,23765670
AR,10/27/2020,0.001,0.0011,0.0009,0.001,5388000000,4944400
AT,10/27/2020,4.06,4.06,4.02,4.05,409000,1651160
BC,10/27/2020,2.81,2.84,2.76,2.84,21000,58940
BCB,10/27/2020,2.7,2.7,2.7,2.7,15000,40500
CPM,10/27/2020,2.5,2.5,2.5,2.5,50000,125000
DIZ,10/27/2020,7.39,7.73,7.33,7.72,52900,401234
FNI,10/27/2020,1.36,1.36,1.3,1.33,4965000,6603280
GEO,10/27/2020,0.243,0.243,0.24,0.24,20000,4830
LC,10/27/2020,0.15,0.154,0.148,0.15,14720000,2201080
LCB,10/27/2020,0.15,0.152,0.15,0.152,990000,148540
MA,10/27/2020,0.01,0.01,0.0099,0.0099,9400000,93330
MAB,10/27/2020,0.01,0.01,0.01,0.01,800000,8000
MARC,10/27/2020,0.94,0.97,0.94,0.96,1430000,1369660
NI,10/27/2020,2.56,2.6,2.53,2.53,709000,1799020
NIKL,10/27/2020,3.75,3.8,3.72,3.77,6165000,23155230
ORE,10/27/2020,0.68,0.68,0.64,0.67,1729000,1126040
PX,10/27/2020,5.6,5.6,5.4,5.55,2229700,12278241
SCC,10/27/2020,12.02,12.06,11.58,11.66,4258500,49975922
UPM,10/27/2020,0.0051,0.0051,0.0051,0.0051,5000000,25500
ACEX,10/27/2020,6.3,6.3,6.18,6.29,152400,944660
OPM,10/27/2020,0.0097,0.0097,0.0097,0.0097,14000000,135800
OPMB,10/27/2020,0.0098,0.0098,0.0098,0.0098,14000000,137200
OV,10/27/2020,0.0087,0.0087,0.0085,0.0085,29000000,248200
PXP,10/27/2020,10.94,11.26,10.7,11.02,2279100,25163502
^PSEi,10/27/2020,6467.45,6467.45,6381.19,6415.08,8019732,8019732629.82
^ALLSHARES,10/27/2020,3852.22,3852.22,3803.86,3818.11,0,0
FMETF,10/27/2020,97.95,97.95,95.5,96.9,26300,2531687.5
DMPA1,10/27/2020,10.2,10.2,10.2,10.2,30,306
TECB2,10/27/2020,0.86,0.86,0.85,0.85,20000,17043
ACPB1,10/27/2020,510,519.5,510,519.5,1000,510190
ALCPB,10/27/2020,103.2,103.2,101.2,101.2,760,78112
APB2R,10/27/2020,518,522,518,522,250,129740
DDPR,10/27/2020,100.5,100.5,100.3,100.3,5100,511794
FGENG,10/27/2020,107,107,107,107,190,20330
GLOPP,10/27/2020,510,510,510,510,40,20400
MWP,10/27/2020,101.5,101.6,101.3,101.6,21980,2231733
PNX3B,10/27/2020,101,101,101,101,1790,180790
PNX4,10/27/2020,990,990,986,986,4600,4543875
PRF2B,10/27/2020,1010,1049,1000,1040,1060,1064280
PRF3A,10/27/2020,1062,1062,1059,1059,300,318150
PRF3B,10/27/2020,1085,1090,1085,1090,290,315600
SMC2C,10/27/2020,78,78.2,78,78.2,2930,228592
SMC2E,10/27/2020,76.7,76.7,76.7,76.7,24680,1892956
SMC2F,10/27/2020,78,78.5,78,78.5,37510,2926455
