^FINANCIAL,07/01/2021,1503.98,1515.91,1503.98,1514.13,478284,478284460.5
AUB,07/01/2021,46.1,46.1,46.1,46.1,2100,96810
BDO,07/01/2021,114,115.5,114,115,1829270,209842986
BPI,07/01/2021,88.9,89.95,88.7,89.95,1504350,134683085
CHIB,07/01/2021,25.5,25.8,25.25,25.45,56800,1443355
EW,07/01/2021,10.4,10.42,10.16,10.4,659700,6791422
MBT,07/01/2021,48.7,49.3,48.7,48.7,1160800,56810690
PBB,07/01/2021,11.1,11.1,11,11.02,64400,710804
PNB,07/01/2021,22.6,23,22.6,22.8,360800,8235420
PSB,07/01/2021,55.95,56,55.95,56,880,49276.5
PTC,07/01/2021,100,100,100,100,110,11000
RCB,07/01/2021,22.5,23.55,22.5,22.5,429300,9796925
SECB,07/01/2021,119,119.8,118,118.9,375110,44664392
UBP,07/01/2021,76.45,77.45,76.4,77.45,5140,394853.5
BKR,07/01/2021,1.35,1.51,1.35,1.43,2062000,2918890
COL,07/01/2021,4.4,4.44,4.29,4.4,199000,864100
I,07/01/2021,1.31,1.32,1.31,1.32,9000,11870
MED,07/01/2021,0.405,0.41,0.405,0.41,20000,8150
PSE,07/01/2021,209,210,209,209,2090,437358
SLF,07/01/2021,2400,2400,2400,2400,185,444000
^INDUSTRIAL,07/01/2021,9647.4,9716.61,9627.94,9674.91,5457144,5457144042.15
ACEN,07/01/2021,8.28,8.46,8.16,8.43,20801600,174386950
ACR,07/01/2021,1.33,1.35,1.33,1.35,361000,480650
AP,07/01/2021,24.65,25.2,24.55,25,4969400,123905410
BSC,07/01/2021,0.8,0.81,0.79,0.8,12321000,9825070
FGEN,07/01/2021,30,30.25,30,30.1,408200,12289890
FPH,07/01/2021,79.1,79.2,79.1,79.1,9780,774136
MER,07/01/2021,278,281,277.4,278,148150,41352994
MWC,07/01/2021,18.3,18.5,18.1,18.48,878200,16059028
PCOR,07/01/2021,3.34,3.34,3.3,3.31,1563000,5176000
PERC,07/01/2021,4.11,4.12,4.11,4.12,18000,74000
PNX,07/01/2021,12.9,13.02,12.9,13.02,50000,650082
SHLPH,07/01/2021,20.5,20.5,19.98,20,1667200,33396486
SPC,07/01/2021,12.48,12.5,12.14,12.4,113000,1402086
VVT,07/01/2021,17.5,19,17.5,18.9,6500,116330
ANI,07/01/2021,6.26,6.4,6.23,6.33,2610800,16418706
AXLM,07/01/2021,2.93,2.93,2.91,2.92,248000,722640
CNPF,07/01/2021,23.4,23.95,23.25,23.95,1129800,26839295
DELM,07/01/2021,14.82,14.94,14.74,14.76,204700,3039040
DNL,07/01/2021,8.12,8.33,8.12,8.33,3589200,29589509
EMP,07/01/2021,12.78,12.88,12.14,12.18,3312100,40691132
FB,07/01/2021,81.5,81.9,80,81.3,244110,19832814
FOOD,07/01/2021,0.65,0.65,0.65,0.65,14000,9100
FRUIT,07/01/2021,1.4,1.4,1.37,1.39,1250000,1729440
GSMI,07/01/2021,94.5,99,90,99,108190,10349920.5
JFC,07/01/2021,213.6,217.4,213,214,624860,135004684
LFM,07/01/2021,29.55,31.95,29.55,31.9,3700,117280
MACAY,07/01/2021,7.54,7.54,7.54,7.54,1200,9048
MAXS,07/01/2021,6.85,6.89,6.7,6.86,181300,1233627
MG,07/01/2021,0.285,0.295,0.285,0.285,880000,252000
MONDE,07/01/2021,16.68,17,16.52,17,38308900,642162224
PIZZA,07/01/2021,8.78,8.8,8.4,8.4,170900,1465217
RCI,07/01/2021,1.05,1.05,1.04,1.04,1003000,1044220
RFM,07/01/2021,4.62,4.69,4.59,4.63,435000,2008950
ROX,07/01/2021,1.48,1.48,1.48,1.48,6000,8880
SFI,07/01/2021,0.16,0.162,0.156,0.158,33240000,5239870
URC,07/01/2021,144.5,146.4,144.5,144.9,340610,49590232
VITA,07/01/2021,0.87,0.88,0.85,0.88,6460000,5576470
CAB,07/01/2021,59.9,59.9,59.9,59.9,50,2995
CHP,07/01/2021,1.3,1.33,1.29,1.33,3263000,4282340
DAVIN,07/01/2021,3.03,3.03,2.94,2.98,954000,2835850
EAGLE,07/01/2021,15.1,15.3,15,15.3,1845700,28200694
EEI,07/01/2021,7.7,7.71,7.7,7.7,1048000,8069703
HLCM,07/01/2021,6.99,7.15,6.99,7.15,2918000,20572821
MWIDE,07/01/2021,6.8,6.89,6.7,6.7,3472400,23529087
PHN,07/01/2021,13.48,13.6,13.48,13.6,29200,395516
T,07/01/2021,1.1,1.1,1.06,1.07,71000,75680
VUL,07/01/2021,2.16,2.3,2.16,2.27,17018000,38279330
CROWN,07/01/2021,1.76,1.76,1.75,1.76,341000,597260
EURO,07/01/2021,2,2,2,2,2000,4000
PPC,07/01/2021,5.4,5.4,5.38,5.4,74700,402296
CIC,07/01/2021,21.9,21.9,21.9,21.9,800,17520
GREEN,07/01/2021,4.4,4.47,4.28,4.46,15467000,67991040
IMI,07/01/2021,9.9,10.1,9.86,9.99,318000,3164182
ION,07/01/2021,1.09,1.11,1.09,1.1,148000,163020
PMPC,07/01/2021,5.77,5.87,5.77,5.87,23300,136527
SSP,07/01/2021,1.31,1.35,1.3,1.3,681000,888910
TECH,07/01/2021,6.3,6.3,6.07,6.08,12790200,78504433
^HOLDING,07/01/2021,6996.16,7028.37,6976.2,6999.39,831412,831412583.16
ABA,07/01/2021,1.13,1.14,1.1,1.12,5653000,6314750
ABG,07/01/2021,7.25,7.25,7.07,7.07,500,3589
AC,07/01/2021,805,817,802.5,805,183880,149418230
