^FINANCIAL,08/12/2021,1437.6,1437.6,1419.07,1419.4,377322,377322104.73
AUB,08/12/2021,44.5,44.5,44.5,44.5,200,8900
BDO,08/12/2021,111.4,111.4,108.6,109.3,822950,89981368
BPI,08/12/2021,82.65,82.75,82.1,82.1,649210,53436866
CHIB,08/12/2021,24.9,24.9,24.55,24.55,7200,176830
CSB,08/12/2021,8.5,8.5,8.5,8.5,100,850
EW,08/12/2021,9.49,9.49,9.36,9.4,61500,578494
MBT,08/12/2021,46.7,46.8,46.1,46.1,838200,38748200
PNB,08/12/2021,21.45,21.45,20.8,20.95,431100,9095710
PSB,08/12/2021,55.25,56,55.25,55.25,2970,164100
RCB,08/12/2021,19.12,19.24,19.12,19.2,10200,195800
SECB,08/12/2021,113.6,113.6,112.2,112.5,236350,26598192
UBP,08/12/2021,76.35,76.35,75.8,75.85,18050,1376951
BKR,08/12/2021,1.21,1.21,1.21,1.21,9000,10890
COL,08/12/2021,4.44,4.44,4.33,4.42,35000,153190
FERRO,08/12/2021,2.93,2.93,2.93,2.93,21000,61530
I,08/12/2021,1.35,1.35,1.35,1.35,7000,9450
MFC,08/12/2021,975,975,975,975,10,9750
NRCP,08/12/2021,0.68,0.68,0.63,0.63,78000,50540
PSE,08/12/2021,215,216,215,215,220,47374
V,08/12/2021,0.9,0.9,0.86,0.87,219000,190230
^INDUSTRIAL,08/12/2021,9367.19,9382.88,9295.11,9328.3,1994349,1994349877.48
ACEN,08/12/2021,9.17,9.18,8.8,8.82,86122300,771797352
ACR,08/12/2021,1.24,1.27,1.24,1.24,882000,1107580
AP,08/12/2021,23.65,23.7,23.5,23.6,1964200,46341615
BSC,08/12/2021,0.59,0.6,0.56,0.58,26551000,15401680
FGEN,08/12/2021,27.15,27.85,27.15,27.15,956900,26253080
FPH,08/12/2021,73.95,74,73.95,73.95,31820,2353175.5
MER,08/12/2021,280.2,280.2,277,280,127300,35588224
MWC,08/12/2021,18,18,17.7,17.86,986200,17607616
PCOR,08/12/2021,3.18,3.18,3.12,3.14,553000,1734510
PERC,08/12/2021,3.96,3.96,3.93,3.93,138000,542940
PNX,08/12/2021,12.5,12.96,12.5,12.96,3100,39666
SHLPH,08/12/2021,17.78,17.8,17.7,17.8,108300,1925080
SPC,08/12/2021,12.8,12.8,12.52,12.56,81700,1027714
VVT,08/12/2021,14.76,14.76,14.66,14.76,2700,39752
ANI,08/12/2021,6.06,6.1,6,6.08,80300,485789
AXLM,08/12/2021,2.71,2.84,2.71,2.78,1027000,2855850
CAT,08/12/2021,14.18,14.18,14.18,14.18,700,9926
CNPF,08/12/2021,25.45,25.5,25,25.5,802400,20322450
DELM,08/12/2021,14,14.2,13.8,14,346100,4861656
DNL,08/12/2021,8.32,8.36,8.28,8.29,5908500,49003767
EMP,08/12/2021,12.74,12.9,12.18,12.24,28168300,346509608
FB,08/12/2021,81.5,81.85,81.2,81.4,68240,5560445
FOOD,08/12/2021,0.65,0.68,0.64,0.68,1620000,1066830
FRUIT,08/12/2021,1.18,1.2,1.17,1.18,5953000,7061250
GSMI,08/12/2021,95.9,95.9,91.75,91.75,14350,1338196
JFC,08/12/2021,191.5,195.5,191.1,194,267400,51678846
MACAY,08/12/2021,7.2,7.23,7.2,7.23,700,5058
MAXS,08/12/2021,6.09,6.15,6,6,140400,852733
MG,08/12/2021,0.233,0.238,0.232,0.238,1100000,256790
MONDE,08/12/2021,16.88,16.9,16.28,16.52,11926900,197124950
PIZZA,08/12/2021,7.86,7.86,7.8,7.8,1000,7814
RCI,08/12/2021,0.95,0.96,0.94,0.96,3708000,3499940
RFM,08/12/2021,4.5,4.5,4.5,4.5,30000,135000
ROX,08/12/2021,1.4,1.4,1.4,1.4,5000,7000
SFI,08/12/2021,0.138,0.138,0.132,0.133,3980000,529640
URC,08/12/2021,134.7,136.9,134.6,136.9,392450,53291084
VITA,08/12/2021,0.78,0.79,0.78,0.79,779000,615180
VMC,08/12/2021,2.45,2.45,2.32,2.32,61000,141650
CA,08/12/2021,48,48,48,48,1700,81600
CHP,08/12/2021,1.28,1.29,1.22,1.22,2245000,2774220
EAGLE,08/12/2021,15,15.1,14.92,15,115700,1735270
EEI,08/12/2021,8.06,8.1,8.04,8.1,1004200,8133155
HLCM,08/12/2021,6.72,6.72,6.67,6.69,283400,1893777
MWIDE,08/12/2021,6.28,6.28,6.1,6.18,276900,1709009
PHN,08/12/2021,13,13,13,13,4000,52000
T,08/12/2021,1,1.03,1,1.03,95000,96740
VUL,08/12/2021,1.48,1.48,1.41,1.41,8443000,12016290
CROWN,08/12/2021,1.65,1.76,1.65,1.76,528000,915500
EURO,08/12/2021,1.82,1.82,1.81,1.81,21000,38170
LMG,08/12/2021,4.13,4.13,4.13,4.13,2000,8260
MVC,08/12/2021,5.3,5.35,5.3,5.35,2800,14890
PPC,08/12/2021,5.35,5.46,5.35,5.4,87700,473514
GREEN,08/12/2021,2.89,2.91,2.76,2.86,10259000,28846370
IMI,08/12/2021,8.7,8.7,8.5,8.65,370800,3189266
ION,08/12/2021,0.9,0.93,0.9,0.92,110000,101560
PMPC,08/12/2021,5.88,5.89,5.75,5.89,20100,116709
SSP,08/12/2021,1.28,1.28,1.21,1.22,389000,477120
TECH,08/12/2021,5.06,5.06,4.83,4.83,3286500,16072586
^HOLDING,08/12/2021,6640.4,6640.4,6529.01,6529.01,748361,748361999.68
ABA,08/12/2021,1.03,1.03,0.97,1,4190000,4155230
ABG,08/12/2021,6.88,6.88,6.88,6.88,200,1376
AC,08/12/2021,740,742,727,727,127470,93179705
AEV,08/12/2021,39.95,39.95,39.25,39.25,288300,11371190
AGI,08/12/2021,9.89,10,9.77,9.78,4968300,49087203
ALLHC,08/12/2021,4.25,4.25,3.98,3.98,5559000,22539360
ANS,08/12/2021,6.63,6.72,6.62,6.72,36200,241775
APO,08/12/2021,1.01,1.01,0.98,0.98,2525000,2498870
ATN,08/12/2021,0.57,0.58,0.57,0.58,368000,212270
COSCO,08/12/2021,5.01,5.01,4.96,5,559500,2795651
DMC,08/12/2021,5.94,5.94,5.8,5.8,19702900,115484915
FDC,08/12/2021,7.8,7.8,7.78,7.78,2800,21794
