^FINANCIAL,08/02/2021,1362.47,1396.53,1362.47,1396.53,507038,507038172.81
AUB,08/02/2021,43.9,43.9,43.9,43.9,8700,381930
BDO,08/02/2021,102.2,106.5,102.2,106.5,2668400,280827971
BPI,08/02/2021,81,83,80.65,83,705700,58348133.5
CHIB,08/02/2021,24.05,24.15,24.05,24.15,46100,1113250
CSB,08/02/2021,8.29,8.49,8.29,8.49,200,1678
EW,08/02/2021,9.37,9.5,9.33,9.37,100600,944468
MBT,08/02/2021,43,44.1,43,44.1,1208200,52701715
PBB,08/02/2021,10.34,10.34,10.26,10.34,2400,24688
PBC,08/02/2021,19.98,19.98,19.98,19.98,500,9990
PNB,08/02/2021,20.1,20.25,19.98,20,463900,9287703
PSB,08/02/2021,57.5,57.5,56.15,57.5,3430,197063
RCB,08/02/2021,19.1,19.3,19,19.06,14200,270844
SECB,08/02/2021,110,110.4,108.5,110,94070,10341198
UBP,08/02/2021,76.7,76.7,76,76,11420,871677
COL,08/02/2021,4.31,4.31,4.29,4.29,55000,236290
FERRO,08/02/2021,2.9,2.9,2.9,2.9,6000,17400
MED,08/02/2021,0.345,0.355,0.34,0.355,1010000,343750
NRCP,08/02/2021,0.62,0.62,0.62,0.62,20000,12400
PSE,08/02/2021,220,239.4,216,239.4,8030,1842484
SLF,08/02/2021,2400,2400,2400,2400,290,696000
^INDUSTRIAL,08/02/2021,8993.98,9091.9,8986.23,9091.9,875280,875280524.46
ACEN,08/02/2021,8.04,8.09,7.89,8.03,14891900,118980671
ACR,08/02/2021,1.21,1.23,1.2,1.21,119000,143590
AP,08/02/2021,23.3,23.8,22.9,23,3773700,87043505
BSC,08/02/2021,0.46,0.475,0.435,0.445,50030000,22269050
FGEN,08/02/2021,29,29,28.4,28.95,430100,12428200
FPH,08/02/2021,73.85,73.9,73.8,73.85,150100,11082053
MER,08/02/2021,265,267,264,265.2,180510,47903196
MWC,08/02/2021,16.14,16.38,16.14,16.2,539200,8752094
PCOR,08/02/2021,3.05,3.07,3.01,3.07,903000,2739070
PERC,08/02/2021,3.95,3.97,3.95,3.95,11000,43550
PNX,08/02/2021,12.58,12.96,12.58,12.96,10200,131852
SHLPH,08/02/2021,18.18,18.24,18.08,18.16,571400,10385400
SPC,08/02/2021,11.72,11.98,11.7,11.84,47900,565528
VVT,08/02/2021,15,15,15,15,1000,15000
ANI,08/02/2021,5.9,5.98,5.72,5.95,293900,1740153
AXLM,08/02/2021,2.6,2.69,2.6,2.69,283000,736050
CAT,08/02/2021,13,13,13,13,7700,100100
